,CYCLE_ACTIVITY.STALLS_L3_MISS,EXE_ACTIVITY.2_PORTS_UTIL,OFFCORE_REQUESTS.DEMAND_DATA_RD,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,cycles,instructions,timestamp,cumulative_instructions,interval_seconds,Actual_Slowdown,Local_Interval_Time,P,AOL,K_pred,AOL_Pred,ML_Pred,Heuristic_Pred
209,203792219.09414673,1028591784.7883911,1381398.932975769,264247587.05218506,346924656.1743164,5878989318.665283,3859090942.0750732,119.81012967344739,3859090942.0750732,0.3367196283598446,0.021496702689964862,0.3296335930141936,0.034664498955139116,191.28984447885063,2.8083966287075435,0.09735166200144886,1.1812562865288851,0.0013414284547442177
210,195963146.10203552,1035006526.9277344,1332559.6616573334,255033261.5206604,332502640.41381836,5919501042.656738,3859090942.074951,120.14923345352732,3859090942.074951,0.3391037800799239,0.016520304901451347,0.3335927265248273,0.03310467295974748,191.38599858521155,2.808548462191143,0.0929760783324395,1.1606517776869478,0.0012786449039320698
211,203547666.34736633,1026298541.2867126,1346864.2065434456,262205033.944458,342923797.0083008,5864409578.804932,3859090942.074951,120.48515485237704,3859090942.074951,0.3359213988497203,0.024226422650883574,0.3279757204274176,0.03470897856163142,194.67815142060508,2.813666087939076,0.09765947592586674,1.1812562865288851,0.0013145042039799343
212,208115173.36245728,1021489558.8126221,1347085.2912278175,265231692.415802,347870661.65686035,5826813123.977539,3859090942.0750732,120.81890007863099,3859090942.0750732,0.33374522625395286,0.017009692447682998,0.3281632699593189,0.03571680933202681,196.89302091187804,2.8170228840856124,0.10061506923484208,1.1715849036391093,0.001313968597457926
213,210311030.63186646,1032133791.9213867,1433963.0783548355,274572691.90823364,359669077.14416504,5911782385.71582,3859090942.074951,121.15756191496921,3859090942.074951,0.33866183633821834,0.016626380007015773,0.33312320336983703,0.03557489381544636,191.47821589886874,2.808693951374119,0.09991898908022075,1.1812562865288851,0.0013778849219932628
214,208548459.49290466,1036438223.1392212,1425727.862458706,273201728.177948,359016496.33898926,5946480191.473145,3859090942.0750732,121.49818108117434,3859090942.0750732,0.3406191662051299,0.021994021458932454,0.3332888050743037,0.03507090796198215,191.62263386422447,2.8089215452147953,0.09851142898465677,1.1816728540552592,0.0013692910617094873
215,208363267.69117737,1037878703.5736389,1397115.3701753616,268692553.14434814,352886570.20751953,5950593753.92749,3859090942.074951,121.83901539731498,3859090942.074951,0.3408343161406435,0.017014890840538484,0.33513208037588527,0.03501554236560917,192.31951697061544,2.8100155003932796,0.09839421680203934,1.1816728540552592,0.0013344310250287762
216,215023887.94122314,1028346481.6082458,1435848.8660359383,277260664.7442627,367495076.18603516,5882088737.802002,3859090942.074951,122.17600440198069,3859090942.074951,0.33698900466571047,0.022494487103064457,0.3295753756291333,0.03655570283381555,193.09878031224704,2.811230421137505,0.10276650387248476,1.1812562865288851,0.0013945491855121238
217,205002639.70002747,1033846807.4766235,1349104.9548249245,264685866.24578857,345115817.5843506,5927741407.74707,3859090942.0750732,122.51553460543653,3859090942.0750732,0.33953020345583695,0.013823526549153536,0.33490069480980367,0.03458360032914153,196.19368033537265,2.8159703085568135,0.0973863916898582,1.1603012927176846,0.0012894649784982817
218,212257455.3224945,1040937302.6591797,1468469.6325025558,275826992.91937256,363750309.0722656,5972477901.233398,3859090942.074951,122.85761945328747,3859090942.074951,0.3420848478509413,0.025905806277594378,0.33344664369545285,0.035539261732330636,187.8329567151553,2.802846019079203,0.09961107826747678,1.1816728540552592,0.001409673326011056
219,208156860.02236938,1036422874.0791016,1420900.2269744873,269155544.8569031,354854396.84814453,5940704807.9436035,3859090942.0750732,123.19794750307584,3859090942.0750732,0.3403280497883685,0.020312205003737177,0.33355285580174154,0.035039084881651215,189.4260692955297,2.805426463357332,0.09829957597880812,1.1816728540552592,0.0013635742234112329
220,214273342.07237244,1032624484.5877991,1459578.1259422302,279134682.67401123,365474886.1156006,5910164942.570557,3859090942.074951,123.53648413354819,3859090942.074951,0.3385366304723476,0.018466603048824467,0.3323983618696218,0.036255052803852335,191.24339952259555,2.808323240351735,0.10181590736923785,1.1812562865288851,0.0014055565841955132
221,218172984.04608154,1029042888.9930725,1466965.2120161057,281915912.99642944,369112648.36169434,5898034341.542725,3859090942.074951,123.87430746256368,3859090942.074951,0.3378233290154924,0.019615514601555212,0.3313242336720492,0.03699079581639311,192.17627704271308,2.809791223176778,0.10393641342322565,1.1812562865288851,0.00141725003181192
222,211410920.71888733,1036168009.799408,1453442.29251194,274991212.61550903,359726735.63305664,5940073852.630859,3859090942.0750732,124.21461190608422,3859090942.0750732,0.34030444352053735,0.017710123477533434,0.3343824883629054,0.03559062159223044,189.19995243860015,2.8050625692324966,0.09983392044408348,1.1816728540552592,0.0013913427535659413
223,216890801.1020813,1037241019.0257568,1484939.590092659,283152981.5927429,372583693.79125977,5959215955.472656,3859090942.074951,124.55595082604025,3859090942.074951,0.34133891995602994,0.01894607917323541,0.3349921324914362,0.03639586192591313,190.68316548491674,2.807435493797036,0.10217903459814467,1.1816728540552592,0.0014189073594260992
224,214310196.79133606,1039617661.2336731,1484827.5310554504,280175082.34664917,368044860.2233887,5977282400.033691,3859090942.0750732,124.89830683987512,3859090942.0750732,0.34235601383487335,0.018139039142384322,0.33625664145365874,0.03585411938879249,188.6920039443868,2.804242284409982,0.10054363766033568,1.1816728540552592,0.0014134648180313518
225,220865795.13845825,1028679669.3847656,1496606.9444189072,285553368.36953735,376064364.243042,5900204206.143799,3859090942.074951,125.23632976956894,3859090942.074951,0.3380229296938211,0.02263924319449848,0.3305397596887758,0.03743358491024325,190.80051007007066,2.80762182303045,0.1050993499082623,1.1812562865288851,0.0014493187528678779
226,225059044.05332947,1033441609.8851318,1528671.9602003098,289818644.3841858,381270633.96643066,5939900540.886475,3859090942.074951,125.57655839853962,3859090942.074951,0.34022862897067796,0.0190473619879573,0.33386929956519396,0.03788936237301736,189.5885133826942,2.8056874100181872,0.10630570698359164,1.1812562865288851,0.0014656074910923476
227,223339258.61636353,1035511898.0830078,1544429.125864029,289697249.33291626,384633881.47717285,5963872050.432617,3859090942.0750732,125.91817639642892,3859090942.0750732,0.34161799788930125,0.022617977957484662,0.33406218671377985,0.03744870056361497,187.57561903065348,2.802425534611132,0.10494719469748089,1.1816728540552592,0.0014798596410619284
228,222905989.4771881,1037789882.5730896,1518929.3493127823,289770873.55145264,382492442.0974121,5974735279.698975,3859090942.074951,126.26047329593183,3859090942.074951,0.3422968995029123,0.0217588834466927,0.3350075101360943,0.03730809467568893,190.77310849418723,2.8075783308906246,0.10474539817828012,1.1816728540552592,0.0014513190414082347
229,223323747.21624756,1027779302.6331482,1485252.9130120277,287746098.0180359,378030733.4916992,5896612175.09668,3859090942.0750732,126.59821854617654,3859090942.0750732,0.3377452502447085,0.017315908035182046,0.3319964305846952,0.037873229675747834,193.73542074696184,2.8122165014439933,0.1065077214571164,1.1812562865288851,0.0014320126714285496
230,221247346.96780396,1037793510.052063,1500236.6084194183,288057020.911499,378714203.1796875,5973332446.174561,3859090942.074951,126.94037015739872,3859090942.074951,0.3421516112221781,0.022938998462370613,0.3344789980013303,0.037039181890754315,192.0077268444895,2.809526933944665,0.10406257913334974,1.1816728540552592,0.0014357233639602012
231,225141492.4638977,1033872565.8158264,1562702.2863516808,293831448.5623474,386786770.4298096,5942016771.705322,3859090942.074951,127.2807822976825,3859090942.074951,0.34041214028378874,0.02510770016342625,0.3320745129799718,0.03788974368702152,188.0277843890104,2.803163681580181,0.10621115340784065,1.1816728540552592,0.0015063315267225372
232,231600396.82252502,1026531650.0631409,1563244.6993780136,299647619.03634644,397014480.42907715,5896822189.353516,3859090942.0750732,127.61854259302139,3859090942.0750732,0.33776029533888163,0.024007993671043816,0.32984146356906763,0.03927545877857239,191.68311855179854,2.809016774416513,0.11032542253191414,1.1812562865288851,0.0015170558813153005
233,238254675.8162384,1032649876.6880188,1603515.6333813667,308485432.06573486,405882915.56884766,5936573740.982666,3859090942.074951,127.95859287417068,3859090942.074951,0.3400502811492885,0.020500964054264346,0.3332189710025659,0.0401333641611265,192.38068257259533,2.8101111792734215,0.11277921529103285,1.1812562865288851,0.0015403639358863841
234,227523035.06982422,1026898258.8975525,1517272.5029964447,293343574.9898987,386410404.133667,5889514165.451172,3859090942.0750732,128.29599014249055,3859090942.0750732,0.3373972683198758,0.02029832202683105,0.3306849193377417,0.03863188519088902,193.33611754683335,2.81159870659018,0.1086173584358439,1.1812562865288851,0.0014686863556979388
235,233408543.55029297,1023031981.7563477,1549735.8357744217,300150243.69210815,396024862.73864746,5883205516.595215,3859090942.074951,128.63297545710628,3859090942.074951,0.3369853146157311,0.019791519088681906,0.33044530015004625,0.039673702183596914,193.6783268240806,2.8121283062042264,0.11156754092240931,1.1812562865288851,0.0015011979368710095
236,231753681.62876892,1021842375.847168,1606177.8388214111,300436571.0623474,396648314.0587158,5861244902.75415,3859090942.074951,128.96869524431486,3859090942.074951,0.33571978720857487,0.026783132817186587,0.3269627017415644,0.03954000992517303,187.05062652514442,2.801564513719575,0.11077388867848453,1.1715849036391093,0.001572444329291924
237,229559363.89305115,1016451948.1058655,1589895.7057070732,297759895.89105225,390602195.0131836,5814631305.049072,3859090942.0750732,129.3018287656573,3859090942.0750732,0.33313352134243246,0.018288473850755948,0.32715043909183805,0.039479607880505814,187.28265937332642,2.801945592260498,0.11061971328495608,1.1715849036391093,0.0015556109494758586
238,235728513.62739563,1023834677.6132507,1608062.181172371,305100701.88461304,401634750.1164551,5887565157.978027,3859090942.074951,129.6390683187387,3859090942.074951,0.3372395530814174,0.023464453535854694,0.32950783187078514,0.04003837024342201,189.73190555490638,2.8059174210439566,0.11234436057622578,1.1812562865288851,0.0015621292314545604
239,233630581.00213623,1030226413.5397949,1603426.4806203842,303925259.8661194,398979021.7062988,5921031750.141846,3859090942.0750732,129.97824305699848,3859090942.0750732,0.3391747382597714,0.018510987794888696,0.33301038704952646,0.039457748389297075,189.54736218933294,2.8056213433447756,0.11070350104133982,1.1812562865288851,0.001541243060962783
240,230202475.46090698,1019943339.2329712,1518859.217344761,296633169.1089783,389953579.98095703,5853030582.373291,3859090942.074951,130.31354201643876,3859090942.074951,0.33529895944028,0.022197758699699408,0.32801770164982713,0.03933047542142934,195.29997627268338,2.814615384081662,0.11070016118440071,1.1715849036391093,0.0014821771114405782
241,237656662.0590515,1025314745.4743652,1606925.2093086243,306179295.28622437,405968334.40844727,5897934461.649414,3859090942.074951,130.65136573939674,3859090942.074951,0.33782372295797813,0.021078501113358156,0.3308499029111118,0.04029489707021745,190.5373650948928,2.8072036949226784,0.11311598394204345,1.1812562865288851,0.001554692541267951
242,244236637.36160278,1023458114.1968384,1688839.4439110756,316500905.3882446,417444892.43408203,5898429675.980225,3859090942.0750732,130.98923682642763,3859090942.0750732,0.33787108703089075,0.020972281637479915,0.33093071487601833,0.04140706099391014,187.4073385302278,2.80215001170665,0.11602879644882326,1.20555777221022,0.0016335451732226113
243,237459374.93063354,1023115687.4257202,1628110.8955049515,306258742.62319946,405449819.7943115,5867252921.290039,3859090942.074951,131.32538644102144,3859090942.074951,0.33614961459380766,0.02208454833463289,0.3288863090059664,0.04047198546171129,188.10680738563244,2.8032923598569637,0.11345480763305736,1.1812562865288851,0.001584594157519483
244,246203352.91809082,1030212533.7008667,1673020.2747807503,319159428.0620117,423494505.6130371,5936422026.864014,3859090942.0750732,131.66542410733544,3859090942.0750732,0.3400376663140037,0.02376658684073086,0.33214374319769036,0.04147335748771735,190.76841618302421,2.807570882075132,0.11643939086440788,1.20555777221022,0.0016123339206179134
245,242766074.14434814,1026094408.3662109,1685179.7894129753,314417976.7378235,414373262.5699463,5890475841.532715,3859090942.074951,132.002843445745,3859090942.074951,0.3374193384095463,0.020177066846722935,0.3307458571407409,0.04121332141499453,186.57829788437562,2.8007861797212703,0.11542970103952735,1.20555777221022,0.0016309163685105594
246,244206656.67529297,1015289673.554596,1649364.7807221413,315307759.1715088,416383159.8277588,5832352030.792725,3859090942.074951,132.33697653584764,3859090942.074951,0.3341330901026538,0.02643717300165557,0.325527074516927,0.04187104197174133,191.16920820478393,2.808205943550483,0.11758250892769574,1.195886389320444,0.001621845439863316
247,240658064.86372375,1021485799.7731323,1628175.7170500755,309792857.3980408,408962552.5058594,5865176714.004883,3859090942.0750732,132.67293260937515,3859090942.0750732,0.33595607352751244,0.017967583717020386,0.3300262983825064,0.041031681839880436,190.26991629584222,2.806777671240788,0.11516680840163254,1.195886389320444,0.0015791834632338572
248,245079090.8237152,1026370991.3144836,1711607.673845768,319897181.5995178,421018887.911499,5902808178.185791,3859090942.074951,133.01106131192248,3859090942.074951,0.33812870254732275,0.024264079818089895,0.3301186766281745,0.04151906743800702,186.898660532848,2.801314476316667,0.11630796465725701,1.20555777221022,0.0016596403766931298
249,237014365.1119995,1019534727.186676,1580318.713391304,305337485.3572998,403152936.6887207,5845035640.045654,3859090942.0750732,133.3459395349938,3859090942.0750732,0.3348782230713141,0.01912124275644987,0.32859507683851064,0.040549686898085066,193.21259868021,2.8114071384102424,0.11400167920557663,1.1715849036391093,0.0015394425742047172
250,251192762.56602478,1022969919.9302673,1695816.562016964,323672063.7064209,427103621.9892578,5891430068.1521,3859090942.074951,133.68340908629816,3859090942.074951,0.3374695513043662,0.023185594141037658,0.3298224224781734,0.042636976024534846,190.86502099109885,2.807724171616849,0.11971286818873456,1.205272930564748,0.001645805683852171
251,249056342.34326172,1024454617.5939331,1699771.1979784966,320774099.0453186,426084382.14282227,5900067658.86377,3859090942.074951,134.0213888016154,3859090942.074951,0.3379797153172319,0.025077186536867673,0.32971147905365683,0.04221245530449134,188.7160456812121,2.8042811980663784,0.11837559473460242,1.20555777221022,0.0016501987773369997
252,242378693.35255432,1018829443.3363037,1652360.4306349754,314001165.63430786,414183244.1320801,5850860659.169434,3859090942.0750732,134.35658870569782,3859090942.0750732,0.3351999040824296,0.02431997441337666,0.3272414015692675,0.0414261606064229,190.03188397197474,2.806397606149763,0.11625827795784084,1.195886389320444,0.0016162792773969509
253,254475497.939682,1012722679.2898865,1703430.8367795944,328207738.863739,432172437.8597412,5826018395.559326,3859090942.074951,134.69029903018554,3859090942.074951,0.33371032448772553,0.021177448720058403,0.3267897512875919,0.043679144256332396,192.67453176098957,2.810570079291791,0.12276329593591773,1.1956015476749722,0.001668537376598619
254,251394053.39497375,1017640016.8829651,1723867.475177765,323920696.58154297,429901953.2026367,5849012660.400879,3859090942.0750732,135.02533584794747,3859090942.0750732,0.3350368177619316,0.0217084642434538,0.3279182168760997,0.042980596553836785,187.90347938326312,2.8029610725847185,0.1204729390168734,1.1956015476749722,0.0016827445574131871
255,247058077.34550476,1020554739.9580078,1707924.7614564896,319887598.4370117,422957281.2973633,5862841145.786865,3859090942.074951,135.36122307516158,3859090942.074951,0.33588722721410136,0.02190869968595558,0.32868614125442264,0.04213965058955158,187.2960716163029,2.8019675941213844,0.11807393537952163,1.195886389320444,0.0016632870441871232
256,255268071.7157135,1015613046.2267761,1726785.7895612717,330264449.3096924,434112990.72229004,5846126445.197266,3859090942.074951,135.69607956340445,3859090942.074951,0.3348564882428775,0.023890699118812,0.3270431976099246,0.043664480080724634,191.2596520692954,2.8083489248565976,0.12262509568912534,1.1956015476749722,0.0016901031383563686
257,257945566.88856506,1017774183.4159546,1760567.3792543411,333931372.7849121,440858423.161499,5862005338.818359,3859090942.0750732,136.03183047240844,3859090942.0750732,0.3357509090039912,0.02289271713294004,0.32823667954647817,0.04400295666406895,189.67258891638852,2.805822310629885,0.12346447754172463,1.1956015476749722,0.00171690158941619
258,257421708.55155945,1021029417.1260376,1737022.836274147,333010174.99246216,439639827.8243408,5885002739.317139,3859090942.074951,136.36890774803575,3859090942.074951,0.3370772756273084,0.025818699037598987,0.32859342098515754,0.04374198619004027,191.71318191000717,2.8090640872613055,0.1228740425119221,1.1956015476749722,0.001692101953212224
259,255747912.38926697,1023710713.7707214,1716945.6632514,328634348.9666443,433900437.4425049,5885904342.972412,3859090942.0750732,136.7059790077204,3859090942.0750732,0.3370712596846488,0.02020966358345671,0.33039410595337415,0.04345091212612418,191.40637703368293,2.8085806235803257,0.12203538987432379,1.205272930564748,0.0016634284403789445
260,253413255.30633545,1023795350.5191956,1757731.0545678139,328762976.1447754,436520801.81799316,5893087188.649902,3859090942.074951,137.04347706628153,3859090942.074951,0.337498058561124,0.024531478845178745,0.3294169730553733,0.043001782799753904,187.03827032606574,2.8015441969436896,0.12047139506088352,1.205272930564748,0.00170799390273229
261,252190452.30877686,1013360382.4695129,1702669.5294413567,325981294.230896,427872813.2272949,5806812541.737549,3859090942.074951,137.37607566337567,3859090942.074951,0.3325985970941474,0.023744626027081276,0.32488433994021193,0.043430100506277915,191.45306155672498,2.8086542783404136,0.12198013759571162,1.1956015476749722,0.0016775730809156742
262,263628492.34179688,1018567898.0982361,1806121.597565174,341885105.1128235,452322444.9522705,5866650197.795654,3859090942.0750732,137.71206963767565,3859090942.0750732,0.33599397429998135,0.02536077448281414,0.32768366282536476,0.04493680097730271,189.29240731837632,2.8052114522659997,0.12605722872972752,1.1956015476749722,0.0017642984761152892
263,259004380.02789307,1021778349.8755493,1772978.8358697891,334675378.5737915,444210896.5177002,5882140738.271484,3859090942.074951,138.04895893136054,3859090942.074951,0.33688929368489084,0.023956978721866494,0.3290072734358489,0.04403233304886949,188.76445212026812,2.804359521330374,0.12348249243198725,1.1956015476749722,0.0017249555761799848
264,258677620.7749939,1021975113.0323792,1804825.3279194832,335475127.89834595,446676805.6680908,5872809473.795654,3859090942.0750732,138.38531082150604,3859090942.0750732,0.3363518901454938,0.02287509096083708,0.3288298768029847,0.044046656362548064,185.87678414568003,2.799623685106926,0.12331406240235523,1.1956015476749722,0.0017568867592761526
265,262996185.38012695,1014155476.5828247,1770227.4279298782,339361329.04418945,447779184.7458496,5838337646.580566,3859090942.074951,138.7196668610182,3859090942.074951,0.33435603951215853,0.023576477420468513,0.3266546729901165,0.04504641582936886,191.70493219678673,2.8090511054195897,0.1265376841806791,1.1956015476749722,0.001734682721156128
266,257886157.82965088,1016124158.8841553,1794363.9206609726,334979789.4399414,442615340.89819336,5837548759.128906,3859090942.074951,139.054004920411,3859090942.074951,0.3343380593927918,0.028015733660655746,0.3252265976535682,0.044177131270443266,186.68442091532253,2.8009613615057725,0.12373843775068001,1.1956015476749722,0.001766055449034124
267,262832797.00457764,1013942832.4674377,1807306.250263691,340412983.7946472,449370861.0202637,5826322926.821777,3859090942.0750732,139.3877211474001,3859090942.0750732,0.33371622698911096,0.02535029809390134,0.3254655775781998,0.04511126491025984,188.35379103291433,2.8036939192105024,0.12647817911678963,1.1956015476749722,0.0017774874797199618
268,265300596.2864685,1010848758.7199402,1796645.021475792,341258332.22128296,451117574.59106445,5801669467.026367,3859090942.074951,139.71998221973323,3859090942.074951,0.3322610723331252,0.023474584429678206,0.3246402767473455,0.04572831971802208,189.94199084523,2.806253853249717,0.12832527341133448,1.1956015476749722,0.0017714942252971232
269,258921325.90863037,1008834563.4948425,1768405.4013485909,335641156.348938,442589310.6522217,5807346220.205078,3859090942.0750732,140.0525819800321,3859090942.0750732,0.3325997602988764,0.02404924224544438,0.324788834929052,0.044585136840607886,189.798762259478,2.8060245579268175,0.1251069888932734,1.1956015476749722,0.0017428523805024894
270,265310899.12261963,1008968695.5746155,1815999.0884904861,343344742.99002075,454274997.72021484,5814506903.891602,3859090942.074951,140.3855987298888,3859090942.074951,0.3330167498567107,0.025652746131304794,0.32468762074964275,0.045629131327550615,189.06658332930078,2.8048475720832546,0.12798275822034832,1.1956015476749722,0.001790316268184607
271,262179804.19534302,1013705723.1504517,1798416.754187584,340498809.68496704,445861867.2166748,5828318914.145996,3859090942.074951,140.719363539029,3859090942.074951,0.3337648091401775,0.020788255700273886,0.3269677205594519,0.044983778008269706,189.3325386855528,2.805276036741907,0.12619191448871658,1.1956015476749722,0.0017606187504495502
272,259570527.2340393,1016209574.1939697,1763339.7131299973,334450604.12454224,442366831.61950684,5849650277.624756,3859090942.0750732,141.05439224850278,3859090942.0750732,0.3350287094737894,0.027844542376724873,0.3259527055512592,0.04437368302630181,189.66884352129702,2.8058163033495496,0.1245044032748628,1.1956015476749722,0.0017316545603201163
273,261002815.50982666,1011154081.3661499,1777520.3058943748,336575580.79522705,444701583.2772217,5803316956.766846,3859090942.074951,141.38684137688563,3859090942.074951,0.3324491283828479,0.020227658584201984,0.32585778829422907,0.04497476485503508,189.3511875386853,2.8053060405319608,0.12616797951933445,1.1956015476749722,0.0017460888045583703
274,266918947.61471558,1012087123.4994202,1802498.6319303513,344026277.1030884,452489143.2225342,5818158510.904053,3859090942.0750732,141.72009268107902,3859090942.0750732,0.33325130419339644,0.02448187035205301,0.32528765402054205,0.045876877901224536,190.8607701602858,2.8077174294410208,0.12880930969160573,1.1956015476749722,0.0017737288337210404
275,265009445.22125244,1014249728.0292664,1801349.773346901,342398234.25894165,448413048.1661377,5819251750.072266,3859090942.074951,142.0533797176922,3859090942.074951,0.3332870366131715,0.026888456887779796,0.3245601159285343,0.04554012381711471,190.0787061597521,2.8064724339839384,0.12780710213294785,1.1956015476749722,0.0017765717911105731
276,260755491.92092896,1005727498.780304,1776040.9554333687,337935937.03182983,443726807.4937744,5764250099.164795,3859090942.074951,142.38353113750358,3859090942.074951,0.3301514198113864,0.02646307038171875,0.3216398420340738,0.04523667214902956,190.27485599247944,2.8067855494484815,0.12696963769303474,1.1956015476749722,0.00176751455503021
277,264968386.6387329,1006331234.3314209,1784995.0277962685,340797658.2675171,449581216.44677734,5768701535.402832,3859090942.0750732,142.71388974870524,3859090942.0750732,0.3303586112016603,0.024932966785063442,0.32232216340733544,0.04593206721003117,190.92358967983313,2.807817039221358,0.12896884095898617,1.1956015476749722,0.0017726651386362274
278,260454548.00323486,1015812054.6915283,1781859.4141640663,337063804.7954407,438993191.66967773,5829213757.719971,3859090942.074951,143.0477244623635,3859090942.074951,0.33383471365826267,0.022664465733758077,0.32643621133226475,0.04468090532077325,189.16408450414664,2.805004775033178,0.12533015277757428,1.1956015476749722,0.001747249680609062
279,267043484.82720947,1001896086.930542,1832914.5603227615,346288353.23028564,454989257.91186523,5734236866.431641,3859090942.0750732,143.37617931375559,3859090942.0750732,0.3284548513920811,0.028639934348603534,0.3193098385783344,0.046570012897529295,188.92771148552993,2.8046234167821824,0.1306113486922589,1.194910838725285,0.0018374256872120828
280,273919245.654541,1010815442.185669,1853812.112801075,352891340.58547974,465245056.97351074,5802305346.551025,3859090942.074951,143.70848013632,3859090942.074951,0.33230082256440596,0.02814816154206458,0.32320324540191336,0.04720869194127513,190.35982025830418,2.8069209999054396,0.13251106878803187,1.1956015476749722,0.0018359881129300052
281,261221917.73373413,1012730887.683075,1779175.5916104317,337877038.9308777,447732815.98706055,5810324783.248047,3859090942.074951,144.04123812614284,3859090942.074951,0.3327579898228521,0.026811919153701094,0.32406907595805023,0.0449582299576217,189.90651654851348,2.80619709101338,0.12616165412418862,1.1956015476749722,0.0017573614026653438
282,268802855.0015259,1011073158.3640747,1815363.4946365356,345431986.5935364,456296805.7484131,5816105672.641113,3859090942.0750732,144.37438131279467,3859090942.0750732,0.3331431866518244,0.02202543599443052,0.3259636941693884,0.0462169826566204,190.28254540432812,2.8067978123872983,0.12972172581574384,1.1956015476749722,0.001782683436929484
283,273515435.5711365,1008942179.5358276,1809565.705626011,349038312.274292,462154628.84716797,5803953210.509766,3859090942.074951,144.70676927272171,3859090942.074951,0.33238795992704695,0.02499301863058893,0.32428314523656354,0.04712571339752641,192.88512773485823,2.810898195720609,0.1324655827611535,1.1956015476749722,0.001786199004532807
284,267273394.44754028,1006235433.8487854,1832712.5370521545,344634141.935791,454737771.52233887,5777975097.919434,3859090942.0750732,145.03767650111408,3859090942.0750732,0.33090722839236264,0.023704293318894783,0.3232449356244729,0.04625727697299727,188.0459346287451,2.8031932453162085,0.12966808635742694,1.1956015476749722,0.0018148573052396907
285,269312721.50949097,1011984616.4726562,1814241.2443170547,345985487.1119995,457695155.25634766,5819308404.441162,3859090942.074951,145.37101196555938,3859090942.074951,0.33333546444529816,0.02631909405563051,0.32478735548812665,0.04627916288195994,190.70533656743143,2.8074707145107274,0.12992739448317442,1.1956015476749722,0.0017880340515201197
286,269158284.8563843,1004189197.1185608,1788182.7513575554,343131698.81082153,453024695.623291,5757499821.973877,3859090942.074951,145.7007509053597,3859090942.074951,0.3297389398003361,0.02382873107316571,0.3220645502443631,0.046749160777934194,191.88849604455822,2.809339727970016,0.1313342746227082,1.1956015476749722,0.0017772512954476055
287,266630886.0376892,1010926492.370575,1798928.1001029015,342366218.333374,451200810.07543945,5797162922.948242,3859090942.074951,146.03275207435257,3859090942.074951,0.3320011689928606,0.024696370011350735,0.3239995560725788,0.04599334011852986,190.31678826618483,2.806852411569779,0.1290965176278446,1.1956015476749722,0.001777252988324785
288,274107497.67056274,1001560491.8292236,1816307.1885700226,352582432.97702026,458770938.2335205,5747871087.745117,3859090942.0751953,146.36198162742016,3859090942.0751953,0.3292295530675915,0.02431924807330526,0.3214130298604232,0.04768852562733706,194.1204853429051,2.812810114973251,0.1341387672527348,1.1956015476749722,0.001808863042280665
289,275564237.8039856,1011020006.1860046,1833040.9392294884,354424061.8369751,467399299.31604004,5811720192.900879,3859090942.074951,146.69479803921868,3859090942.074951,0.3328164117985182,0.030082658258941665,0.3230968011451125,0.047415262376291324,193.35305297979644,2.8116249550867325,0.13331393494916574,1.1956015476749722,0.0018160147387734607
290,272969332.5895691,1012196949.6962891,1836222.026925087,351536172.96118164,462913133.0933838,5822677874.9436035,3859090942.074951,147.02825437516194,3859090942.074951,0.33345633594325363,0.02351640889200643,0.32579481193099014,0.04688037677032116,191.4453523628945,2.808642117658119,0.13167020068880533,1.1956015476749722,0.0018041011825564372
291,267651583.0734558,1007165833.6224365,1789247.5215950012,343683362.8928528,453316418.7272949,5781979514.526123,3859090942.074951,147.35945154311406,3859090942.074951,0.3311971679521264,0.029778172268124587,0.32161991472653995,0.04629064879960784,192.082626212879,2.8096444283960706,0.13006026348665742,1.1956015476749722,0.0017807680473351365
292,271771543.69415283,1009609870.7352905,1795120.453286171,348113818.72161865,456193099.6168213,5795051407.907471,3859090942.074951,147.69132671437237,3859090942.074951,0.3318751712583037,0.02724917237526359,0.3230717338919078,0.04689717563563194,193.92226192084044,2.8125047979273337,0.13189853148445568,1.1956015476749722,0.0017785844675657365
293,272043853.7743225,999034987.1461792,1828716.8805556297,350504650.7072754,457541035.72229004,5723597509.028564,3859090942.0751953,148.0190966126624,3859090942.0751953,0.327769898290029,0.023695722876603844,0.3201829322574383,0.0475302208698625,191.66698488657224,2.808991378257694,0.13351198063012767,1.1956015476749722,0.0018282187502729349
294,266856268.5456543,1008913458.2124023,1780889.3179335594,341530334.0873718,451236076.651001,5786988980.871338,3859090942.074951,148.35055042564144,3859090942.074951,0.3314538129790492,0.023744998088573378,0.32376599016151886,0.046113146133116394,191.77516011138962,2.809161584976786,0.1295392786795714,1.1956015476749722,0.0017607008137485573
295,275607785.87631226,1005816184.4169312,1820738.8411345482,353021977.79901123,465571286.19958496,5779862602.480713,3859090942.074951,148.6815508934615,3859090942.074951,0.3310004678200471,0.025943526882552016,0.3226302999599113,0.04768414144620351,193.88940897148893,2.8124541417092552,0.13410946110422503,1.1956015476749722,0.0018064351181447755
296,274580381.9352417,1009745679.2706299,1848330.0602211952,351777590.1405945,466304236.83203125,5810522192.410156,3859090942.074951,149.01430416394686,3859090942.074951,0.3327532704853695,0.027585703962890125,0.32382045526918546,0.047255715208162394,190.32184657457566,2.8068604754003648,0.13264019925456694,1.1956015476749722,0.0018270696784046722
