,CYCLE_ACTIVITY.STALLS_L3_MISS,EXE_ACTIVITY.2_PORTS_UTIL,OFFCORE_REQUESTS.DEMAND_DATA_RD,OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_DATA_RD,OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,cycles,instructions,timestamp,cumulative_instructions,interval_seconds,Actual_Slowdown,Local_Interval_Time,P,AOL,K_pred,AOL_Pred,ML_Pred,Heuristic_Pred
10,155999519.86058855,86370974.07245994,4838588.507261053,197249342.66111732,1096011102.753233,1023774606.7762032,583626341.8339996,5.161955377560072,583626341.8339996,0.4688680788542481,0.3118259014357397,0.3574163906514509,0.1523768208627683,40.76588500243699,2.0098498879333833,0.3062545363346801,0.2723084960486174,0.016545746525435494
11,155483293.20063233,86378069.3930546,4779487.07750506,196689195.61938715,1076419683.5285492,1024588419.1213818,583626341.8339996,5.63120701909424,583626341.8339996,0.4692516415341679,0.3126404065694729,0.3574868175516066,0.1517519525879127,41.152783223353936,2.016701097208066,0.3060383292875099,0.2723084960486174,0.01634042703771305
12,155681302.40507483,86364779.8314799,4814172.358759545,196863939.6411872,1091361882.4982605,1024332983.396452,583626341.8340006,6.100352815298853,583626341.8340006,0.4691457962046135,0.3122603053071819,0.35750970619719613,0.15198310015252223,40.89258235280812,2.012102577209922,0.3058055875092437,0.2723084960486174,0.016457957628837925
13,155763932.99711728,86310500.11598492,4818870.469415486,196974471.79640722,1092571724.4490986,1024168936.7874355,583626341.8339996,6.569387626363151,583626341.8339996,0.4690348110642981,0.3145624145147213,0.35679919483887357,0.15208812472453048,40.87565188700738,2.011802068905817,0.3059712039768164,0.2723084960486174,0.016506824316628834
14,156509967.1260848,85951167.54425216,4804574.642214641,197504001.6129756,1093957371.6572685,1022933982.3153629,583626341.8340006,7.0378432436389184,583626341.8340006,0.468455617275767,0.31606205284142175,0.35595252994671167,0.1530010438912508,41.10748949087765,2.0159033035003766,0.3084353098193786,0.2723084960486174,0.01649700108022437
15,156294629.03860855,86018352.24645495,4797717.211938381,197274174.29217815,1089459396.4060745,1023686769.4313202,583626341.8339996,7.506647186059062,583626341.8339996,0.4688039424201431,0.3161075944367238,0.35620487595528605,0.15267817627987273,41.11834140646967,2.0160945492924762,0.30781363899376724,0.2723084960486174,0.016461785108022795
16,156444882.552629,85961150.39661908,4813539.110866636,197393267.6622386,1093379084.3887672,1024483823.2172813,583626341.8339996,7.975887630805321,583626341.8339996,0.4692404447462595,0.3199330847661009,0.3555032070655395,0.15270605450980246,41.00792849415524,2.0141456937211846,0.3075722420960711,0.2723084960486174,0.016548671078731383
17,156756315.8363285,86017892.48507404,4830054.896279022,197635878.74327803,1096610115.436264,1024636957.916729,583626341.8339996,8.445172330085684,583626341.8339996,0.4692846992803634,0.3186220700662608,0.35589022050630614,0.15298717719009694,40.91793633557514,2.01255230182243,0.30789469560324556,0.2723084960486174,0.016587393773597154
18,156107711.77452087,86080541.91986632,4790229.303982332,196573316.45766068,1085948320.2857323,1024399963.8795547,583626341.8340015,8.914332790660763,583626341.8340015,0.469160460575079,0.31245288280876693,0.35746842170138216,0.15238941553972513,41.036306193993774,2.014647218528848,0.30701091215034404,0.2723084960486174,0.016377996065583475
19,156332065.10725975,86122868.91002488,4782751.072140127,197051403.39483976,1084553653.7854042,1025061173.2132721,583626341.8339996,9.383770605267175,583626341.8339996,0.46943781460641176,0.3151592299082677,0.35694370988002344,0.1525099859330382,41.20043055192199,2.017539132913782,0.30769486478003494,0.2723084960486174,0.016376465953392767
20,156637751.66112614,86075068.83446503,4812129.090366676,197311997.306077,1087970457.7957,1024936366.441658,583626341.8339996,9.853209055336771,583626341.8339996,0.46943845006959606,0.31637576820645713,0.3566143204756793,0.15282680641427154,41.00305573702765,2.014059531809204,0.3078022861746236,0.2723084960486174,0.0164922774464204
21,156181162.71374416,86099553.57364416,4816127.8392813355,196837858.71978188,1087210323.3733177,1022396560.0484695,583626341.8339996,10.3214443005176,583626341.8339996,0.4682352451808285,0.31210679536316965,0.3568575719869118,0.1527598671755507,40.87056350837109,2.0117117213242803,0.30730881534499555,0.2723084960486174,0.01649473080045978
22,156091849.1296463,86370621.43943143,4783863.789205983,197022731.0168457,1081321779.5330582,1018364066.675991,583626341.8339996,10.787821676157959,583626341.8339996,0.4663773756403593,0.31149411943231625,0.35560767580279506,0.15327705899830169,41.18485385419955,2.017265301968274,0.309200492705018,0.2723084960486174,0.016441817408177118
23,156184240.13285875,86418623.14645076,4789774.646849692,197222897.46030807,1084864639.1670265,1018247244.3140068,583626341.8339996,11.254139051151945,583626341.8339996,0.4663173749939862,0.3097626218507258,0.35603197649286145,0.15338537963643603,41.17581974133681,2.0171064257141116,0.30939463487525354,0.2723084960486174,0.016442513900267974
24,156462148.64927483,86434870.65722275,4820598.01950942,197436799.01743412,1092329551.0167847,1019065520.2625465,583626341.8340015,11.720893212860693,583626341.8340015,0.4667541617087476,0.30999375504613486,0.3563025853450039,0.15353492541771482,40.95690995565043,2.013242914630239,0.3091031007454966,0.2732031346924376,0.016535757187594414
25,156124909.91199064,86355460.45453978,4790519.217485711,196926448.97506714,1091086433.0119133,1028562335.2849655,583626341.8339996,12.191990034828427,583626341.8339996,0.47109682196773406,0.32152117406804565,0.35648072177122536,0.15178944878312686,41.10753762478869,2.015904151918117,0.30599298001926784,0.2723084960486174,0.016424368496776233
26,155443101.05235958,86107888.83104086,4802886.476939365,196559239.0521679,1091287196.165203,1031322186.8609085,583626341.8339996,12.664285150992455,583626341.8339996,0.47229511616402853,0.32276559691111717,0.35705125478536637,0.1507221535934277,40.925231107570355,2.012681629223228,0.30335570965445363,0.2723084960486174,0.016440457546133273
27,155649703.14879465,86126593.2898345,4792164.587667495,196696461.4086542,1089097562.6332436,1033710510.4995995,583626341.8339996,13.13767310290508,583626341.8339996,0.47338795191262406,0.3273299502049611,0.3566467793780479,0.15057378402157107,41.04543110118696,2.014808390517345,0.3033773234386079,0.2723084960486174,0.016422359729090022
28,155745823.15473175,86009377.20822859,4830143.481353164,196771887.75386143,1097929198.3056145,1034013830.2507057,583626341.8339996,13.611291397725969,583626341.8339996,0.4736182948208896,0.327972598814824,0.3566476411061341,0.1506225725404174,40.73831109024029,2.0093584360979047,0.3026547368008563,0.2723084960486174,0.016552470326298956
29,155856330.27038765,85977171.83033133,4812746.789293796,197008694.59867096,1093369723.408886,1033617116.3271408,583626341.8340015,14.08465163710336,583626341.8340015,0.47336023937739036,0.32630773848959904,0.3569007596355078,0.1507872961935926,40.93477243326555,2.0128507407794496,0.3035123208434031,0.2723084960486174,0.016481156476239666
30,155556740.29875755,85888952.13412523,4792939.635772705,196697062.79196644,1086632857.427185,1031600476.3289871,583626341.8339996,14.557210887588395,583626341.8339996,0.4725592504850358,0.3274607017881407,0.35598737487933185,0.1507916522608788,41.03891927281814,2.014693377671394,0.3037989432181202,0.2723084960486174,0.016455440231968998
31,155188057.81492805,85937706.13920164,4778355.730034858,196178306.20192719,1084503587.4001808,1032641764.1600113,583626341.8339996,15.030095831789737,583626341.8339996,0.47288494420134164,0.32791224144424275,0.35611159340396625,0.15028256962003053,41.055609352988895,2.0149881134671745,0.3028175914456646,0.2723084960486174,0.016399647287193137
32,155444079.4662428,85939233.45501995,4792532.575126469,196327972.4302826,1090104390.070137,1030875901.1550446,583626341.8339996,15.502193520384314,583626341.8339996,0.4720976885945767,0.32450672191876545,0.3564328370570031,0.15078835317818132,40.965391335937184,2.013393093361445,0.30359622884829657,0.2723084960486174,0.01643347877165734
33,114220616.85282135,84823927.90037584,3467199.6933170557,155947816.8237648,775905520.5116196,1041671842.6018333,583626341.8339996,15.842482779989075,583626341.8339996,0.3402892596047611,1.0432050489007052,0.16654679851532528,0.10965124733287124,44.97803144259342,2.0802455332973406,0.22810151748468732,0.2699678984314773,0.025443960274750245
34,23335444.657632828,82311703.56120062,549777.9520366788,66290202.37139702,87973483.78243256,1060009264.326973,583626341.8339996,15.893282676923238,583626341.8339996,0.05079989693416387,0.014910556071631137,0.05005357036662694,0.022014378027581768,120.5763201776677,2.6416909383955165,0.05815518294987612,1.0664722312347317,0.013424385025919652
